EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),sunVecX,sunVecY,sunVecZ
18220,2457415.5,59628,4256.44073,3395.43803,4351.87309,-5.98818,2.9361,3.56505,6970.66634,0.0001,0.89845,6.26687,1.92827,5.27909,5.27892,1,305.5,18.4,38.9,23.1,0,1,1
18240,2457415.5,59648,4135.68588,3453.35715,4422.14264,-6.08683,2.85559,3.46163,6970.42583,0.00008,0.89844,6.26685,2.26383,4.96522,4.96507,1,311.3,19.4,39.6,24.3,0,1,1
18260,2457415.5,59668,4012.98665,3509.65266,4490.32749,-6.18261,2.77374,3.35659,6970.18836,0.00007,0.89843,6.26683,2.71873,4.53202,4.53188,1,317.4,20.1,40.3,25.5,0,1,1
18280,2457415.5,59688,3888.40087,3564.29822,4556.39564,-6.27548,2.6906,3.24997,6969.95424,0.00008,0.89841,6.2668,3.17918,4.09328,4.09315,1,323.8,20.5,41.1,26.8,0,1,1
18300,2457415.5,59708,3761.98727,3617.26828,4620.31613,-6.36539,2.6062,3.14183,6969.72385,0.00009,0.8984,6.26678,3.52396,3.7702,3.77008,1,330.3,20.6,41.8,28.1,0,1,1
18320,2457415.5,59728,3633.80541,3668.53807,4682.05899,-6.4523,2.52058,3.03222,6969.49766,0.00012,0.89839,6.26675,3.75544,3.56041,3.56032,1,336.8,20.4,42.4,29.4,0,1,1
18340,2457415.5,59748,3503.91568,3718.08362,4741.59529,-6.53617,2.43378,2.92118,6969.27617,0.00014,0.89838,6.26672,3.91522,3.42233,3.42225,1,343,19.8,43.1,30.7,0,1,1
18360,2457415.5,59768,3372.37926,3765.88178,4798.89714,-6.61696,2.34585,2.80878,6969.05987,0.00017,0.89836,6.26669,4.03287,3.32638,3.32632,1,349,19,43.7,32.1,0,1,1
18380,2457415.5,59788,3239.2581,3811.91023,4853.9377,-6.69464,2.25682,2.69506,6968.84927,0.0002,0.89835,6.26666,4.12505,3.25589,3.25585,1,354.6,17.9,44.4,33.5,0,1,1
18400,2457415.5,59808,3104.61486,3856.14746,4906.69121,-6.76916,2.16673,2.58008,6968.64485,0.00023,0.89834,6.26664,4.20109,3.20155,3.20152,1,359.7,16.7,45,34.9,0,1,1
18420,2457415.5,59828,2968.51293,3898.57283,4957.13297,-6.8405,2.07564,2.4639,6968.44703,0.00026,0.89833,6.26661,4.2664,3.15794,3.15793,1,4.4,15.3,45.6,36.4,0,1,1
18440,2457415.5,59848,2831.01635,3939.16652,5005.2394,-6.90862,1.98357,2.34656,6968.2562,0.00028,0.89832,6.26658,4.32427,3.12176,3.12177,1,8.6,13.9,46.1,37.9,0,1,1
18460,2457415.5,59868,2692.18981,3977.9096,5050.98798,-6.97349,1.89058,2.22812,6968.07271,0.00031,0.89831,6.26654,4.37684,3.09089,3.09092,1,12.4,12.5,46.7,39.4,0,1,1
18480,2457415.5,59888,2552.09862,4014.78398,5094.35733,-7.03508,1.79671,2.10864,6967.89688,0.00034,0.8983,6.26651,4.42551,3.06392,3.06397,1,15.8,11.1,47.2,41,0,1,1
18500,2457415.5,59908,2410.80868,4049.77246,5135.32716,-7.09336,1.702,1.98818,6967.72909,0.00036,0.89829,6.26648,4.47126,3.03986,3.03993,1,18.9,9.7,47.7,42.6,0,1,1
18520,2457415.5,59928,2268.38642,4082.85873,5173.87835,-7.14831,1.6065,1.86679,6967.56971,0.00039,0.89828,6.26645,4.51479,3.01802,3.01811,1,21.7,8.4,48.1,44.2,0,1,1
18540,2457415.5,59948,2124.89879,4114.02736,5209.99288,-7.19989,1.51024,1.74452,6967.41916,0.00041,0.89827,6.26641,4.55662,2.99788,2.998,1,24.2,7.1,48.6,45.9,0,1,1
18560,2457415.5,59968,1980.41326,4143.26381,5243.65389,-7.24809,1.41329,1.62145,6967.27781,0.00043,0.89826,6.26638,4.59711,2.97909,2.97923,1,26.4,5.8,49,47.6,0,1,1
18580,2457415.5,59988,1834.99773,4170.55447,5274.84567,-7.29289,1.31567,1.49761,6967.146,0.00046,0.89826,6.26635,4.63654,2.96135,2.96151,1,28.5,4.6,49.4,49.3,0,1,1
18600,2457415.5,60008,1688.72053,4195.88661,5303.55365,-7.33426,1.21744,1.37308,6967.02397,0.00048,0.89825,6.26631,4.67513,2.94445,2.94463,1,30.4,3.4,49.7,51,0,1,1
18620,2457415.5,60028,1541.65039,4219.24845,5329.76445,-7.37218,1.11865,1.2479,6966.91195,0.0005,0.89824,6.26628,4.71304,2.92822,2.92843,1,32.1,2.3,50.1,52.8,0,1,1
18640,2457415.5,60048,1393.85639,4240.62909,5353.46585,-7.40664,1.01933,1.12215,6966.8101,0.00052,0.89824,6.26624,4.75042,2.91254,2.91277,1,33.7,1.2,50.4,54.6,0,1,1
18660,2457415.5,60068,1245.40797,4260.01859,5374.64679,-7.43762,0.91954,0.99587,6966.71853,0.00054,0.89823,6.26621,4.78737,2.89727,2.89753,1,35.1,0.1,50.6,56.4,0,1,1
18680,2457415.5,60088,1096.37485,4277.40792,5393.29741,-7.46511,0.81932,0.86912,6966.63733,0.00055,0.89823,6.26617,4.824,2.88233,2.88262,0,36.4,-0.9,50.9,58.3,0,1,1
18700,2457415.5,60108,946.82702,4292.78899,5409.40902,-7.48909,0.71872,0.74198,6966.56661,0.00057,0.89823,6.26614,4.8604,2.86763,2.86794,0,37.7,-2,51.1,60.1,0,1,1
18720,2457415.5,60128,796.8347,4306.15465,5422.97412,-7.50955,0.61779,0.61448,6966.50648,0.00058,0.89822,6.2661,4.89664,2.85308,2.85341,0,38.8,-2.9,51.3,62,0,1,1
18740,2457415.5,60148,646.46833,4317.49869,5433.98642,-7.52649,0.51657,0.4867,6966.45709,0.0006,0.89822,6.26606,4.9328,2.83861,2.83897,0,39.9,-3.9,51.4,63.9,0,1,1
18760,2457415.5,60168,495.7985,4326.81585,5442.44079,-7.5399,0.41511,0.3587,6966.41855,0.00061,0.89822,6.26603,4.96894,2.82416,2.82454,0,40.9,-4.8,51.5,65.8,0,1,1
18780,2457415.5,60188,344.89595,4334.10179,5448.33333,-7.54976,0.31346,0.23053,6966.39097,0.00062,0.89822,6.26599,5.00512,2.80967,2.81007,0,41.9,-5.7,51.6,67.7,0,1,1
18800,2457415.5,60208,193.83153,4339.35316,5451.66132,-7.55609,0.21166,0.10226,6966.37439,0.00063,0.89822,6.26596,5.04138,2.79509,2.79552,0,42.8,-6.6,51.6,69.6,0,1,1
18820,2457415.5,60228,42.67615,4342.56751,5452.42324,-7.55886,0.10976,-0.02607,6966.36886,0.00064,0.89822,6.26592,5.07778,2.78038,2.78084,0,43.6,-7.5,51.6,71.5,0,1,1
18840,2457415.5,60248,-108.49923,4343.74339,5450.61878,-7.55809,0.00782,-0.15437,6966.3744,0.00065,0.89822,6.26588,5.11436,2.76549,2.76597,0,44.4,-8.3,51.6,73.4,0,1,1
18860,2457415.5,60268,-259.62367,4342.88027,5446.24881,-7.55377,-0.09413,-0.28261,6966.39103,0.00066,0.89822,6.26585,5.15116,2.75038,2.75088,0,45.2,-9.2,51.5,75.3,0,1,1
18880,2457415.5,60288,-410.62622,4339.97856,5439.31544,-7.5459,-0.19603,-0.4107,6966.41877,0.00066,0.89822,6.26581,5.18824,2.73499,2.73551,0,45.9,-10,51.4,77.2,0,1,1
18900,2457415.5,60308,-561.436,4335.03966,5429.82192,-7.53449,-0.29784,-0.53861,6966.4576,0.00067,0.89822,6.26577,5.22564,2.71928,2.71983,0,46.6,-10.8,51.3,79.1,0,1,1
18920,2457415.5,60328,-711.98223,4328.06588,5417.77275,-7.51954,-0.39951,-0.66626,6966.50748,0.00067,0.89822,6.26574,5.26338,2.70323,2.7038,0,47.2,-11.6,51.2,81,0,1,1
18940,2457415.5,60348,-862.19424,4319.0605,5403.17359,-7.50107,-0.50099,-0.7936,6966.5683,0.00067,0.89823,6.2657,5.30152,2.68678,2.68737,0,47.8,-12.4,51,82.8,0,1,1
18960,2457415.5,60368,-1012.00154,4308.02774,5386.03131,-7.47907,-0.60224,-0.92056,6966.63996,0.00068,0.89823,6.26567,5.34009,2.6699,2.67051,0,48.4,-13.2,50.7,84.7,0,1,1
18980,2457415.5,60388,-1161.3338,4294.97277,5366.35395,-7.45357,-0.70321,-1.0471,6966.72226,0.00068,0.89824,6.26563,5.37913,2.65255,2.65318,0,49,-14,50.5,86.5,0,1,1
19000,2457415.5,60408,-1310.12093,4279.90169,5344.15077,-7.42456,-0.80384,-1.17314,6966.81504,0.00068,0.89824,6.2656,5.41869,2.63468,2.63534,0,49.6,-14.7,50.2,88.3,0,1,1
19020,2457415.5,60428,-1458.29307,4262.82154,5319.43218,-7.39207,-0.9041,-1.29863,6966.91812,0.00067,0.89825,6.26556,5.45882,2.61624,2.61691,0,50.1,-15.5,49.9,90.1,0,1,1
19040,2457415.5,60448,-1605.78066,4243.74033,5292.20978,-7.35611,-1.00394,-1.42351,6967.03133,0.00067,0.89825,6.26553,5.49959,2.59716,2.59786,0,50.6,-16.2,49.5,91.9,0,1,1
19060,2457415.5,60468,-1752.51447,4222.66697,5262.49632,-7.3167,-1.10331,-1.54772,6967.15451,0.00067,0.89826,6.26549,5.54105,2.57739,2.57811,0,51.1,-16.9,49.2,93.6,0,1,1
19080,2457415.5,60488,-1898.4256,4199.6113,5230.30576,-7.27385,-1.20216,-1.67121,6967.28749,0.00066,0.89827,6.26546,5.58327,2.55686,2.55759,0,51.6,-17.7,48.7,95.3,0,1,1
19100,2457415.5,60508,-2043.44553,4174.58412,5195.65319,-7.22758,-1.30046,-1.79391,6967.43003,0.00066,0.89828,6.26542,5.62632,2.5355,2.53625,0,52.1,-18.4,48.3,96.9,0,1,1
19120,2457415.5,60528,-2187.50617,4147.5971,5158.55484,-7.17792,-1.39814,-1.91578,6967.58189,0.00065,0.89828,6.26539,5.67026,2.51325,2.51402,0,52.6,-19.1,47.9,98.6,0,1,1
19140,2457415.5,60548,-2330.53985,4118.66286,5119.02811,-7.12489,-1.49517,-2.03674,6967.74281,0.00064,0.89829,6.26536,5.71517,2.49003,2.49081,0,53,-19.8,47.4,100.2,0,1,1
19160,2457415.5,60568,-2472.47941,4087.79493,5077.09154,-7.06851,-1.5915,-2.15675,6967.91254,0.00064,0.8983,6.26533,5.76114,2.46576,2.46655,0,53.5,-20.5,46.9,101.8,0,1,1
19180,2457415.5,60588,-2613.25816,4055.00773,5032.76477,-7.00881,-1.68709,-2.27575,6968.09081,0.00063,0.89831,6.2653,5.80826,2.44033,2.44114,0,53.9,-21.2,46.3,103.3,0,1,1
19200,2457415.5,60608,-2752.80996,4020.31657,4986.06859,-6.94582,-1.78189,-2.39368,6968.27736,0.00062,0.89832,6.26527,5.85661,2.41367,2.4145,0,54.3,-21.9,45.8,104.8,0,1,1
19220,2457415.5,60628,-2891.06926,3983.73768,4937.02489,-6.87957,-1.87586,-2.51049,6968.47184,0.00061,0.89833,6.26524,5.9063,2.38568,2.38652,0,54.7,-22.6,45.2,106.3,0,1,1
